Data,Grupa badawcza,Wykorzystanie komputera w celach sluzbowych,Wykorzystanie komputera do rozrywki,Korzystanie z Internetu do pracy lub nauki,Przegladam zasoby Internetu w celach prywatnych,Przegladam Internet w celach prywatnych,Przegladam Internetu w celach sluzbowych,Prowadze konwersacje za pomoca chat,Korzystam z e-mail w celach prywatnych,Korzystam z e-mail w celach sluzbowych,Pracuje poprzez Internet,Korzystam ze specjalistycznego oprogramowania firmowego,Korzystam z oprogramowania biurowego,Ogladam  filmy,Gram w komputerowe gry,Inne,Spedzam w Internecie wiecej czasu niz zaplanowalem,Czuje niepokoj gdy nie mam dostepu do Internetu,Aby byc zadowolony z korzystania z Internetu potrzebuje coraz wiekszej ilosci czasu,Podejmowalem proby ograniczenia czasu spedzanego na korzystaniu z Internetu,Korzystam z komputera w celu ucieczki od problemow zycia codziennego,Korzystam z Internetu w celu ucieczki od problemow zycia codziennego,Zdarzylo mi sie zaniedbywac obowiazki domowe/sluzbowe na rzecz czasu poswieconego na korzystanie z komputera,Zdarzylo  mi sie zaniedbywac obowiazki domowe/sluzbowe na rzecz czasu poswieconego na korzystanie z Internetu,Komputer zabiera czas,Internet zabiera czas,Korzystanie z telefonu komorkowego zabiera czas,Posiadam konto e-mail,Odczuwa niepokoj gdy nie moge sprawdzic swojego e-mail,Odczuwam potrzebe natychmiastowej odpowiedzi na otrzymanego e-mail,Korzystanie z e-maila ogranicza wolnosc,Korzystam z telefonu komorkowego,Czuje niepokoj jesli wychodzac  nie zabierze telefonu,Czuje sie zaniepokojony jesli nie moge odebrac dzwoniacego telefonu lub SMS-a,Korzystanie z telefonu komorkowego ogranicza wolnosc,Korzystam z telefonu w celu ucieczki od problemow zycia codziennego,Zdarzylo mi sie zaniedbac obowiazki domowe/sluzbowe na rzecz czasu poswieconego na korzystanie z telefonu,Podejmowalem proby zawarcia nowych znajomosci poprzez Internet,Zdarzylo mi sie  poznac w Internecie inna osobe niz ta za ktora sie podawala,latwosc zawierania  znajomosci poprzez Internet jest zagrozeniem dla stalych zwiazkow,Znajomosc zawarta poprzez Internet byla przyczyna rozpadu,Wybieralem rozmowe poprzez Internet zamiast osobistego kontaktu,Dostalem niemoralne propozycje poprzez Internet,Spotkalem w Internecie osobe ktora mogla cierpiec na dewiacje na tle seksualnym,Zawazylem ze latwy dostep do pornografii moze zagrazac prawidlowemu rozwojowi mlodych ludzi,Czeste korzystanie partnera/partnerow ze stron o tresciach pornograficznych moze zagrazac trwalosci stalego zwiazku,Zetknalem sie w swoim otoczeniu z przypadkami uzaleznienia od pornografii,Gram w komputerowe gry P37,Po zakończeniu gry czuje u siebie wzrost agresji,Gralem kosztem czasu przeznaczonego na prace/nauke,Odczuwam dolegliwosci kregoslupa zwiazane z urzywaniem komputera,Pogorszyl sie moj wzrok odkad zaczalem korzystac z komputera,Zaniedbuje aktywnosc fizyczna na rzecz czasu spedzonego przy komputerze,Zauwazylem u siebie/znajomych sklonnosc do uzywania w mowie potocznej zwrotow stosowanych w internetowych rozmowach/SMS,Komputeryzacja przyczynila sie do uproszczenia jezyka uzywanego w mowie i w pismie,Przenikanie internetowego/SMS-owego slownictwa do mowy potocznej jest zjawiskiem negatywnym,Obawia sie ze zostana umieszczone w Internecie tresci bez zgody na temat mnie/znajomych,Zetknalem sie z umieszczeniem nieakceptowanych tresci na temat mnie/znajomych ,Wspolczesny czlowiek utracil anonimowosc poprzez pojawienie sie Internecie,Obawiam sie kradziezy przez hakerow danych ze swojego komputera,Bylem ofiara/Znam ofiare kradziezy danych przez hakerow,Operacje bankowe wykonywane droga internetowa sa bezpieczne,Bylem ofiara/Znam ofiare internetowej przestepczosci bankowej,Pojawienie sie komputerow mialo wplyw na wzrost bezrobocia,Ataki komputerowych hakerow,Zagrozenia zwiazane z internetowa przestepczoscia bankowa,Mozliwosc umieszczenia niechcianych tresci w Internecie na swoj temat lub temat osob najblizszych,Dzialalnosc w Internecie osob z roznymi dewiacjami,latwy dostep dzieci i mlodziezy do materialow o tresci pornograficznej,Uzaleznienie od komputera i Internetu,Uzaleznienie od korzystania z poczty e-mail i SMS-ow,Uzaleznienie od gier komputerowych,Przenikanie przez Internet niechcianych tresci,Oszustwa internetowe,Choroby cywilizacyjne,Smog elektromagnetyczny,Plec,Wiek,Miejsce_zamieszkania,Pochodzenie_spoleczne,Stan cywilny,Miesieczny dochod ,Student  Informatyki,Pracownik firmy informatycznej,Inne_zajecie,Dyrektor firmy informatycznej,Kierownik zespolu,Specjalista,Pracownik szeregowy,Inne_st,Staz pracy
16.12.2009,PRz_III_rok_dzienni,Od 2 do 3 godzin,Od 4 do 5 godzin,Powyzej 6 godzin,Od 4 do 5 godzin,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Trudno powiedziec,Nie,Nie,Nie,Tak,Tak,Trudno powiedziec,Nie,Tak,Tak,Nie,Tak,Trudno powiedziec,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Ponizej 500 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Od 2 do 3 godzin,Od 4 do 5 godzin,Od 2 do 3 godzin,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,brak,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Tak,Nie,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Tak,Tak,Nie,Tak,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Inteligenckie,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Od 2 do 3 godzin,Od 4 do 5 godzin,Od 2 do 3 godzin,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Trudno powiedziec,Nie,Nie,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Tak,Tak,Nie,Trudno powiedziec,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Chlopskie,Konkubina/Konkubent,Ponizej 500 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Od 2 do 3 godzin,Do 1 godziny,Od 4 do 5 godzin,Nie,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Trudno powiedziec,Tak,Trudno powiedziec,Nie,Tak,Nie,Tak,Tak,Trudno powiedziec,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Kobieta,Od 20 lat do 25 lat,Miasto,brak,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Od 2 do 3 godzin,Do 1 godziny,Od 2 do 3 godzin,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Tak,Trudno powiedziec,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Trudno powiedziec,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Tak,Nie,Trudno powiedziec,Tak,Trudno powiedziec,Nie,Tak,Nie,Tak,Nie,Nie,Tak,Tak,Tak,Tak,Tak,Nie,Trudno powiedziec,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Robotnicze,Panna/Kawaler,Od 1001 do 2000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Do 1 godziny,Powyzej 6 godzin,Do 1 godziny,Powyzej 6 godzin,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Trudno powiedziec,Nie,Nie,Tak,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Od 1001 do 2000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 2 do 3 godzin,Od 2 do 3 godzin,Do 1 godziny,Od 2 do 3 godzin,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Trudno powiedziec,Tak,Nie,Tak,Nie,Nie,Trudno powiedziec,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Tak,Nie,Tak,Nie,Trudno powiedziec,Tak,Tak,Tak,Tak,Trudno powiedziec,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Tak,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Wies,Robotnicze,Panna/Kawaler,Ponizej 500 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Do 1 godziny,Powyzej 6 godzin,Do 1 godziny,Od 4 do 5 godzin,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Trudno powiedziec,Nie,Tak,Nie,Nie,Tak,Tak,Trudno powiedziec,Trudno powiedziec,Nie,Tak,Nie,Tak,Nie,Tak,Tak,Trudno powiedziec,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Tak,Nie,Tak,Nie,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Trudno powiedziec,Tak,Trudno powiedziec,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Robotnicze,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,Do 1 roku
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Od 4 do 5 godzin,Od 4 do 5 godzin,Od 2 do 3 godzin,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,brak,Tak,Tak,Tak,Tak,Tak,Tak,Trudno powiedziec,Nie,Nie,brak,brak,Tak,Tak,Tak,Trudno powiedziec,Tak,Tak,Trudno powiedziec,Nie,Tak,Trudno powiedziec,Nie,Tak,Nie,Trudno powiedziec,Nie,Tak,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Kobieta,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Powyzej 6 godzin,Od 2 do 3 godzin,Od 2 do 3 godzin,Od 2 do 3 godzin,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Od 501 do 1000 zl,Tak,Tak,pracownik hipermarketu,Nie,Nie,Tak,Nie,sprzedawca,Do 1 roku
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Od 4 do 5 godzin,Do 1 godziny,Od 4 do 5 godzin,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Trudno powiedziec,Nie,Tak,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Trudno powiedziec,Nie,Nie,Nie,Nie,brak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Nie,brak,brak,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Nie,Kobieta,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Ponizej 500 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 2 do 3 godzin,Od 4 do 5 godzin,Od 2 do 3 godzin,Od 4 do 5 godzin,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Tak,brak,brak,Tak,Tak,Nie,Nie,Tak,Tak,Tak,Trudno powiedziec,Trudno powiedziec,Trudno powiedziec,Tak,Trudno powiedziec,Tak,Trudno powiedziec,Trudno powiedziec,Tak,Trudno powiedziec,Trudno powiedziec,Trudno powiedziec,Nie,Nie,brak,brak,brak,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Od 1001 do 2000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Powyzej 6 godzin,Powyzej 6 godzin,Powyzej 6 godzin,Powyzej 6 godzin,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Tak,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Trudno powiedziec,Tak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Trudno powiedziec,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Inteligenckie,Panna/Kawaler,Powyzej 2001 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 2 do 3 godzin,Powyzej 6 godzin,Od 4 do 5 godzin,Powyzej 6 godzin,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Tak,Trudno powiedziec,Nie,Nie,Tak,Tak,Tak,Tak,Trudno powiedziec,Trudno powiedziec,Nie,Tak,Nie,Nie,Nie,Tak,Trudno powiedziec,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Trudno powiedziec,Nie,Tak,Tak,Tak,Nie,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Nie,Tak,Nie,Trudno powiedziec,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Inteligenckie,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Do 1 godziny,Powyzej 6 godzin,Do 1 godziny,Powyzej 6 godzin,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Tak,Tak,Nie,Tak,Trudno powiedziec,Nie,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Tak,Nie,Tak,Nie,Trudno powiedziec,Tak,Tak,Nie,Tak,Nie,Trudno powiedziec,Tak,Tak,Tak,Tak,Nie,Trudno powiedziec,brak,brak,Tak,Trudno powiedziec,Trudno powiedziec,Trudno powiedziec,Tak,Nie,Tak,Nie,Nie,Tak,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Robotnicze,Panna/Kawaler,Od 1001 do 2000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Do 1 godziny,Od 4 do 5 godzin,Do 1 godziny,Nie,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Tak,Trudno powiedziec,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,brak,Nie,Nie,Nie,Nie,Nie,Tak,Trudno powiedziec,Nie,Tak,Nie,Nie,Nie,Trudno powiedziec,Nie,Tak,Tak,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Tak,Nie,Trudno powiedziec,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Inteligenckie,Panna/Kawaler,Powyzej 2001 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Powyzej 6 godzin,Od 2 do 3 godzin,Powyzej 6 godzin,brak,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Nie,brak,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,brak,brak,Nie,Tak,Nie,Tak,Tak,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Mezczyzna,brak,Miasto,Inteligenckie,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Tak,Nie,brak,Do 1 roku
16.12.2009,PRz_III_rok_dzienni,Od 2 do 3 godzin,Do 1 godziny,Od 2 do 3 godzin,Do 1 godziny,Tak,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Tak,Nie,Nie,brak,brak,Tak,Nie,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Trudno powiedziec,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Robotnicze,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,Do 1 roku
16.12.2009,PRz_III_rok_dzienni,Od 4 do 5 godzin,Powyzej 6 godzin,Od 4 do 5 godzin,Powyzej 6 godzin,Tak,Tak,Tak,Tak,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Tak,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Nie,Tak,Trudno powiedziec,Nie,Tak,Trudno powiedziec,Nie,Nie,Nie,Tak,Tak,Trudno powiedziec,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Trudno powiedziec,Nie,Tak,Nie,Trudno powiedziec,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Ponizej 500 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
16.12.2009,PRz_III_rok_dzienni,Powyzej 6 godzin,Od 2 do 3 godzin,Od 2 do 3 godzin,Do 1 godziny,Nie,Tak,Tak,Nie,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Trudno powiedziec,Nie,Nie,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,brak,Trudno powiedziec,Nie,Tak,Trudno powiedziec,Nie,Tak,Tak,Nie,Nie,brak,brak,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Kobieta,Od 20 lat do 25 lat,Wies,Chlopskie,Panna/Kawaler,Od 501 do 1000 zl,Tak,Nie,brak,Nie,Nie,Nie,Nie,brak,0 lat
17.12.2009,Electra_pracownicy,Powyzej 6 godzin,Do 1 godziny,Od 2 do 3 godzin,Do 1 godziny,Tak,Tak,Tak,Tak,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Trudno powiedziec,Tak,Nie,Tak,Nie,Tak,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Nie,Nie,brak,brak,Nie,Tak,Trudno powiedziec,Trudno powiedziec,Tak,Tak,Trudno powiedziec,Tak,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Nie,Tak,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Kobieta,Od 20 lat do 25 lat,Miasto,Robotnicze,Panna/Kawaler,Od 501 do 1000 zl,Nie,Tak,brak,Nie,Nie,Nie,Nie,brak,Od 2 do 5 lat
17.12.2009,Electra_pracownicy,Powyzej 6 godzin,Od 2 do 3 godzin,Powyzej 6 godzin,Od 2 do 3 godzin,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Nie,Tak,Nie,Tak,Tak,Nie,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Tak,Nie,Nie,Mezczyzna,Od 31 lat do 40 lat,Wies,Inteligenckie,Mezatka/zonaty,Od 1001 do 2000 zl,Nie,Tak,brak,Nie,Nie,Nie,Nie,brak,Powyzej 11 lat
17.12.2009,Electra_pracownicy,Powyzej 6 godzin,Od 2 do 3 godzin,Od 2 do 3 godzin,Do 1 godziny,Tak,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Nie,Nie,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Trudno powiedziec,Trudno powiedziec,Nie,Nie,Nie,Tak,Trudno powiedziec,Nie,Trudno powiedziec,Tak,Trudno powiedziec,Tak,Tak,Tak,Nie,Nie,Tak,Trudno powiedziec,Tak,Nie,Nie,Nie,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Nie,Tak,Nie,Nie,Tak,Nie,Nie,Nie,Tak,Nie,Nie,Mezczyzna,Od 20 lat do 25 lat,Miasto,Robotnicze,Panna/Kawaler,Od 501 do 1000 zl,Tak,Tak,brak,Nie,Nie,Tak,Nie,brak,Od 2 do 5 lat
17.12.2009,Electra_pracownicy,Powyzej 6 godzin,Do 1 godziny,Od 4 do 5 godzin,Do 1 godziny,Tak,Tak,Nie,Tak,Tak,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Tak,Trudno powiedziec,Tak,Nie,Tak,Tak,Tak,Nie,Nie,Nie,Nie,brak,Trudno powiedziec,Nie,Nie,Nie,Nie,Tak,Tak,Nie,Nie,brak,brak,Tak,Tak,Nie,Tak,Tak,Tak,Tak,Nie,Tak,Tak,Nie,Trudno powiedziec,Nie,Trudno powiedziec,Nie,Tak,Nie,Tak,Tak,Nie,Nie,Nie,Nie,Nie,Nie,Nie,Kobieta,Od 26 lat do 30 lat,Miasto,Inteligenckie,Mezatka/zonaty,Powyzej 2001 zl,Nie,Tak,brak,Nie,Nie,Tak,Nie,brak,Od 2 do 5 lat
